Country,Type,Year,AQI
"Mission Viejo, USA",City,2021,11.0
"Phoenix Lake, USA",City,2021,11.0
"Rancho Santa Fe, USA",City,2021,11.0
"Santa Paula, USA",City,2021,11.0
"Simi Valley, USA",City,2021,11.0
"Woodland, USA",City,2021,11.0
"Lakewood, USA",City,2021,11.0
"Ferdinand, USA",City,2021,11.0
"Iowa City, USA",City,2021,11.0
"Middlesboro, USA",City,2021,11.0
"Traverse City, USA",City,2021,11.0
"Kenyon, USA",City,2021,11.0
"Minnetrista, USA",City,2021,11.0
"Denver, USA",City,2021,11.0
"Stokesdale, USA",City,2021,11.0
"Oklahoma City, USA",City,2021,11.0
"Beaver Falls, USA",City,2021,11.0
"Canonsburg, USA",City,2021,11.0
"Indiana, USA",City,2021,11.0
"Reading, USA",City,2021,11.0
"Helotes, USA",City,2021,11.0
"Midlothian, USA",City,2021,11.0
"Oak Point, USA",City,2021,11.0
"Uintah, USA",City,2021,11.0
"Maple Falls, USA",City,2021,11.0
"New Auburn, USA",City,2021,11.0
"Voelkermarkter Vorstadt, Austria",City,2021,10.9
"Glinzendorf, Austria",City,2021,10.9
"Wels, Austria",City,2021,10.9
"Prince Albert, Canada",City,2021,10.9
"Strasbourg, France",City,2021,10.9
"Trois-Rivieres, France",City,2021,10.9
"Melun, France",City,2021,10.9
"Le Havre, France",City,2021,10.9
"Ettlingen, Germany",City,2021,10.9
"Brandenburg City, Germany",City,2021,10.9
"Buckow, Germany",City,2021,10.9
"Potsdam, Germany",City,2021,10.9
"Münster, Germany",City,2021,10.9
"Magdeburg, Germany",City,2021,10.9
"Altenburg, Germany",City,2021,10.9
"Taranto, Italy",City,2021,10.9
"Latina Scalo, Italy",City,2021,10.9
"Mihama, Japan",City,2021,10.9
"Masaki, Japan",City,2021,10.9
"Iizuka, Japan",City,2021,10.9
"Tatebayashi, Japan",City,2021,10.9
"Kumamoto, Japan",City,2021,10.9
"Kumiyama, Japan",City,2021,10.9
"Higashimatsuyama , Japan",City,2021,10.9
"Kasukabe, Japan",City,2021,10.9
"Misato, Japan",City,2021,10.9
"Takaoka, Japan",City,2021,10.9
"Wekerom, Netherlands",City,2021,10.9
"Ski, Norway",City,2021,10.9
"Sokcho, South Korea",City,2021,10.9
"Granadilla de Abona, Spain",City,2021,10.9
"Pregassona, Switzerland",City,2021,10.9
"Takua Pa, Thailand",City,2021,10.9
"Kathu, Thailand",City,2021,10.9
"Little Waldingfield, United Kingdom",City,2021,10.9
"Weymouth, United Kingdom",City,2021,10.9
"Montgomery, USA",City,2021,10.9
"Nogales, USA",City,2021,10.9
"Little Rock, USA",City,2021,10.9
"Coto De Caza, USA",City,2021,10.9
"Del Mar, USA",City,2021,10.9
"Irvine, USA",City,2021,10.9
"Mountain House, USA",City,2021,10.9
"Solana Beach, USA",City,2021,10.9
"Rangely, USA",City,2021,10.9
"Wilmington, USA",City,2021,10.9
"Dahlonega, USA",City,2021,10.9
"Pinehurst, USA",City,2021,10.9
"Saint Maries, USA",City,2021,10.9
"Allen Park, USA",City,2021,10.9
"Frenchtown, USA",City,2021,10.9
"Moore, USA",City,2021,10.9
"Grants Pass, USA",City,2021,10.9
"Burgettstown, USA",City,2021,10.9
"Cypress, USA",City,2021,10.9
"Georgetown, USA",City,2021,10.9
"Leon Valley, USA",City,2021,10.9
"Henefer, USA",City,2021,10.9
"Kaysville, USA",City,2021,10.9
"Stansbury park, USA",City,2021,10.9
"West Valley City, USA",City,2021,10.9
"Cheney, USA",City,2021,10.9
"Schondorf, Austria",City,2021,10.8
"Veurne, Belgium",City,2021,10.8
"Mostar, Bosnia Herzegovina",City,2021,10.8
"Passy, France",City,2021,10.8
"Reims, France",City,2021,10.8
"Campagne-les-Boulonnais, France",City,2021,10.8
"Arzberg, Germany",City,2021,10.8
"Coburg, Germany",City,2021,10.8
"Eberswalde, Germany",City,2021,10.8
"Schwedt/Oder, Germany",City,2021,10.8
"Essen, Germany",City,2021,10.8
"Mulheim, Germany",City,2021,10.8
"Ludwigshafen am Rhein, Germany",City,2021,10.8
"Dresden, Germany",City,2021,10.8
"Materdomini, Italy",City,2021,10.8
"Kitakyushu, Japan",City,2021,10.8
"Nogata, Japan",City,2021,10.8
"Yawata, Japan",City,2021,10.8
"Gyoda, Japan",City,2021,10.8
"Hanyu, Japan",City,2021,10.8
"Keningau, Malaysia",City,2021,10.8
"Schiedam, Netherlands",City,2021,10.8
"Tokoroa, New Zealand",City,2021,10.8
"Ostroda, Poland",City,2021,10.8
"Ban Ko Kaeo, Thailand",City,2021,10.8
"Kirsehir, Turkey",City,2021,10.8
"Crowborough, United Kingdom",City,2021,10.8
"Norwich, United Kingdom",City,2021,10.8
"Calexico, USA",City,2021,10.8
"Channel Islands Beach, USA",City,2021,10.8
"Sutter Creek, USA",City,2021,10.8
"Willits, USA",City,2021,10.8
"Lansing, USA",City,2021,10.8
"Lexington, USA",City,2021,10.8
"Broussard, USA",City,2021,10.8
"Grand Rapids, USA",City,2021,10.8
"Elizabeth, USA",City,2021,10.8
"Bethel, USA",City,2021,10.8
"Edmond, USA",City,2021,10.8
"Warm Ekurhuleni, USA",City,2021,10.8
"Gunter, USA",City,2021,10.8
"Murray, USA",City,2021,10.8
"Chevy Chase, USA",City,2021,10.8
"Shannondale, USA",City,2021,10.8
"Waukesha, USA",City,2021,10.8
"Antofagasta, Chile",City,2021,10.7
"Tocopilla, Chile",City,2021,10.7
"Budejovice, Czech Republic",City,2021,10.7
"Ternay, France",City,2021,10.7
"Valence, France",City,2021,10.7
"Vitry-Sur-Seine, France",City,2021,10.7
"Mannheim, Germany",City,2021,10.7
"Ansbach, Germany",City,2021,10.7
"Wismar, Germany",City,2021,10.7
"Rhein-Erft-Kreis, Germany",City,2021,10.7
"Mainz, Germany",City,2021,10.7
"Goerlitz, Germany",City,2021,10.7
"Erfurt, Germany",City,2021,10.7
"Monopoli, Italy",City,2021,10.7
"Polla, Italy",City,2021,10.7
"Otake, Japan",City,2021,10.7
"Takasago, Japan",City,2021,10.7
"Shimabara, Japan",City,2021,10.7
"Kurashiki, Japan",City,2021,10.7
"Miyoshi, Japan",City,2021,10.7
"Naruto, Japan",City,2021,10.7
"Kudamatsu, Japan",City,2021,10.7
"Ciudad del Carmen, Mexico",City,2021,10.7
"Ossendrecht, Netherlands",City,2021,10.7
"Bournemouth, United Kingdom",City,2021,10.7
"Cambridge, United Kingdom",City,2021,10.7
"Cheltenham, United Kingdom",City,2021,10.7
"Shenley, United Kingdom",City,2021,10.7
"Alpine, USA",City,2021,10.7
"Covelo, USA",City,2021,10.7
"Orange, USA",City,2021,10.7
"Rolling Hills Estates, USA",City,2021,10.7
"San Joaquin, USA",City,2021,10.7
"San Juan Capistrano, USA",City,2021,10.7
"Willows, USA",City,2021,10.7
"Winters, USA",City,2021,10.7
"Oxford, USA",City,2021,10.7
"Boise, USA",City,2021,10.7
"Bonners Ferry, USA",City,2021,10.7
"Normal, USA",City,2021,10.7
"Mount Vernon, USA",City,2021,10.7
"Westlake, USA",City,2021,10.7
"Chester, USA",City,2021,10.7
"Niles, USA",City,2021,10.7
"University City, USA",City,2021,10.7
"Bethel Park, USA",City,2021,10.7
"Spring Garden Township, USA",City,2021,10.7
"Austin, USA",City,2021,10.7
"Midvale, USA",City,2021,10.7
"Paradise, USA",City,2021,10.7
"Tremonton, USA",City,2021,10.7
"Wausau, USA",City,2021,10.7
"Thanh Pho Ha Long, Vietnam",City,2021,10.7
"Mons, Belgium",City,2021,10.6
"Camrose, Canada",City,2021,10.6
"Whitecourt, Canada",City,2021,10.6
"Laval, Canada",City,2021,10.6
"Kamenny Ujezd, Czech Republic",City,2021,10.6
"Chambery, France",City,2021,10.6
"Datteln, Germany",City,2021,10.6
"Greiz, Germany",City,2021,10.6
"Cirebon, Indonesia",City,2021,10.6
"Grumento Nova, Italy",City,2021,10.6
"Mammola, Italy",City,2021,10.6
"Kiryu, Japan",City,2021,10.6
"Ureshino, Japan",City,2021,10.6
"Hasuda, Japan",City,2021,10.6
"Miyashiro, Japan",City,2021,10.6
"Aqtobe, Kazakhstan",City,2021,10.6
"Kerteh, Malaysia",City,2021,10.6
"Rotterdam Noord, Netherlands",City,2021,10.6
"Durango, Spain",City,2021,10.6
"Valladolid, Spain",City,2021,10.6
"Lucerne, Switzerland",City,2021,10.6
"Betong, Thailand",City,2021,10.6
"Davis, USA",City,2021,10.6
"Encinitas, USA",City,2021,10.6
"Lone Pine, USA",City,2021,10.6
"Silverton, USA",City,2021,10.6
"Wilder, USA",City,2021,10.6
"Frederick, USA",City,2021,10.6
"Pittsford, USA",City,2021,10.6
"Huntersville, USA",City,2021,10.6
"Dayton, USA",City,2021,10.6
"Springfield, USA",City,2021,10.6
"East Greenville, USA",City,2021,10.6
"Mechanicsville, USA",City,2021,10.6
"Purcellville, USA",City,2021,10.6
"Clarkston, USA",City,2021,10.6
"Danbury, USA",City,2021,10.6
"Durnrohr, Austria",City,2021,10.5
"Otterburn Park, Canada",City,2021,10.5
"Indian Head, Canada",City,2021,10.5
"Genhe, China",City,2021,10.5
"Sedlec, Czech Republic",City,2021,10.5
"Lunéville, France",City,2021,10.5
"Nancy, France",City,2021,10.5
"Saint-Martin-Boulogne, France",City,2021,10.5
"Avignon, France",City,2021,10.5
"Friedrichshafen, Germany",City,2021,10.5
"Wurzburg, Germany",City,2021,10.5
"Frankfurt am Main, Germany",City,2021,10.5
"Ostwestfalen, Germany",City,2021,10.5
"Wesel, Germany",City,2021,10.5
"Halle (Saale), Germany",City,2021,10.5
"Kasugai, Japan",City,2021,10.5
"Chikushino, Japan",City,2021,10.5
"Kanda, Japan",City,2021,10.5
"Kakogawa, Japan",City,2021,10.5
"Odawara, Japan",City,2021,10.5
"Kochi, Japan",City,2021,10.5
"Hitoyoshi, Japan",City,2021,10.5
"Miyazaki, Japan",City,2021,10.5
"Matsuura, Japan",City,2021,10.5
"Kazo, Japan",City,2021,10.5
"Okitsunakacho, Japan",City,2021,10.5
"Kitajima, Japan",City,2021,10.5
"Noreikiškės, Lithuania",City,2021,10.5
"Rugsteliskis, Lithuania",City,2021,10.5
"Geleen, Netherlands",City,2021,10.5
"Breda, Netherlands",City,2021,10.5
"Sterlitamak, Russia",City,2021,10.5
"Port Elizabeth, South Africa",City,2021,10.5
"Ulleung, South Korea",City,2021,10.5
"La Línea de la Concepción, Spain",City,2021,10.5
"Lugo, Spain",City,2021,10.5
"Bodio, Switzerland",City,2021,10.5
"Worsley, United Kingdom",City,2021,10.5
"Agoura Hills, USA",City,2021,10.5
"East Foothills, USA",City,2021,10.5
"Oak Park, USA",City,2021,10.5
"Oakley, USA",City,2021,10.5
"Olancha, USA",City,2021,10.5
"Oxnard, USA",City,2021,10.5
"Poway, USA",City,2021,10.5
"Rancho Palos Verdes, USA",City,2021,10.5
"Toro Canyon, USA",City,2021,10.5
"Vine Hill, USA",City,2021,10.5
"Garden City, USA",City,2021,10.5
"Champaign, USA",City,2021,10.5
"Bristow, USA",City,2021,10.5
"Huntingburg, USA",City,2021,10.5
"Perry, USA",City,2021,10.5
"Hopkinsville, USA",City,2021,10.5
"Savage, USA",City,2021,10.5
"Hamilton Township, USA",City,2021,10.5
"Nassau, USA",City,2021,10.5
"Winston-Salem, USA",City,2021,10.5
"Plano, USA",City,2021,10.5
"South Weber, USA",City,2021,10.5
"Blacksburg, USA",City,2021,10.5
"Newport News, USA",City,2021,10.5
"Rafaela, Argentina",City,2021,10.4
"Eisenstadt, Austria",City,2021,10.4
"Stettler, Canada",City,2021,10.4
"Qualicum Beach, Canada",City,2021,10.4
"Montreal, Canada",City,2021,10.4
"Saskatoon, Canada",City,2021,10.4
"Vaulx-en-Velin, France",City,2021,10.4
"Saint-Jean-de-Braye, France",City,2021,10.4
"Douai, France",City,2021,10.4
"Ulm, Germany",City,2021,10.4
"Bamberg, Germany",City,2021,10.4
"Fulda, Germany",City,2021,10.4
"Limburg an der Lahn, Germany",City,2021,10.4
"Gustrow, Germany",City,2021,10.4
"Weimar, Germany",City,2021,10.4
"Paolo VI, Italy",City,2021,10.4
"Amakusa, Japan",City,2021,10.4
"Kashihara, Japan",City,2021,10.4
"Oita, Japan",City,2021,10.4
"Shimonoseki, Japan",City,2021,10.4
"Moerdijk, Netherlands",City,2021,10.4
"Ridderkerk, Netherlands",City,2021,10.4
"Vlaardingen, Netherlands",City,2021,10.4
"Otorohanga, New Zealand",City,2021,10.4
"Ustron, Poland",City,2021,10.4
"Rymanow-Zdroj, Poland",City,2021,10.4
"Dubendorf, Switzerland",City,2021,10.4
"Leeds, USA",City,2021,10.4
"Mobile, USA",City,2021,10.4
"Fillmore, USA",City,2021,10.4
"Mira Monte, USA",City,2021,10.4
"North Lakeport, USA",City,2021,10.4
"Tehachapi, USA",City,2021,10.4
"Commerce City, USA",City,2021,10.4
"Lewiston, USA",City,2021,10.4
"Naperville, USA",City,2021,10.4
"Des Moines, USA",City,2021,10.4
"Emmetsburg, USA",City,2021,10.4
"Lexington Park, USA",City,2021,10.4
"Oxford Charter Township, USA",City,2021,10.4
"Billings, USA",City,2021,10.4
"Birney, USA",City,2021,10.4
"Helena, USA",City,2021,10.4
"West Milford, USA",City,2021,10.4
"Chapel Hill, USA",City,2021,10.4
"Beulah, USA",City,2021,10.4
"Oberlin, USA",City,2021,10.4
"Ardmore, USA",City,2021,10.4
"Fort Worth, USA",City,2021,10.4
"East Millcreek, USA",City,2021,10.4
"South Jordan, USA",City,2021,10.4
"Cordoba, Argentina",City,2021,10.3
"Bathurst, Australia",City,2021,10.3
"Cruzeiro do Sul, Brazil",City,2021,10.3
"Manaus, Brazil",City,2021,10.3
"Maple Ridge, Canada",City,2021,10.3
"London, Canada",City,2021,10.3
"Watrous, Canada",City,2021,10.3
"Guangming, China",City,2021,10.3
"Kuntzig, France",City,2021,10.3
"Sainte-Luce, France",City,2021,10.3
"Bordeaux, France",City,2021,10.3
"Talence, France",City,2021,10.3
"Kehl, Germany",City,2021,10.3
"Munich, Germany",City,2021,10.3
"Eisenhuttenstadt, Germany",City,2021,10.3
"Ratingen, Germany",City,2021,10.3
"Lavello, Italy",City,2021,10.3
"Amelia, Italy",City,2021,10.3
"Higashihiroshima, Japan",City,2021,10.3
"Mihara, Japan",City,2021,10.3
"Sumauradori, Japan",City,2021,10.3
"Satsumasendai, Japan",City,2021,10.3
"Mibumatsubaracho, Japan",City,2021,10.3
"Saga, Japan",City,2021,10.3
"Tosu, Japan",City,2021,10.3
"Satte, Japan",City,2021,10.3
"Utsunomiya, Japan",City,2021,10.3
"Anan, Japan",City,2021,10.3
"Amsterdam, Netherlands",City,2021,10.3
"Vecindario, Spain",City,2021,10.3
"Alcalá de Henares, Spain",City,2021,10.3
"Villa del Prado, Spain",City,2021,10.3
"Croydon, United Kingdom",City,2021,10.3
"Lower Stoke, United Kingdom",City,2021,10.3
"Northampton, United Kingdom",City,2021,10.3
"Chepstow, United Kingdom",City,2021,10.3
"Chickasaw, USA",City,2021,10.3
"Brooks, USA",City,2021,10.3
"El Cajon, USA",City,2021,10.3
"Escondido, USA",City,2021,10.3
"Golden Hills, USA",City,2021,10.3
"Malibu, USA",City,2021,10.3
"Golden, USA",City,2021,10.3
"Longmont, USA",City,2021,10.3
"Decatur, USA",City,2021,10.3
"Santa Claus, USA",City,2021,10.3
"Topeka, USA",City,2021,10.3
"Louisville, USA",City,2021,10.3
"Owensboro, USA",City,2021,10.3
"Hillsborough Township, USA",City,2021,10.3
"Glen Cove, USA",City,2021,10.3
"New Paltz, USA",City,2021,10.3
"Archbald, USA",City,2021,10.3
"Dripping Ekurhuleni, USA",City,2021,10.3
"Leander, USA",City,2021,10.3
"Centerville, USA",City,2021,10.3
"North Ogden, USA",City,2021,10.3
"Clarendon, USA",City,2021,10.3
"Illmitz, Austria",City,2021,10.2
"Enns, Austria",City,2021,10.2
"Fort-de-France, France",City,2021,10.2
"Calvados, France",City,2021,10.2
"Ingolstadt, Germany",City,2021,10.2
"Trier, Germany",City,2021,10.2
"Dundrum, Ireland",City,2021,10.2
"Leinster, Ireland",City,2021,10.2
"Maddaloni, Italy",City,2021,10.2
"Fontechiari, Italy",City,2021,10.2
"Daigotakahatacho, Japan",City,2021,10.2
"Yokkaichi, Japan",City,2021,10.2
"Nichinan, Japan",City,2021,10.2
"Bizen, Japan",City,2021,10.2
"Okayama, Japan",City,2021,10.2
"Takeo, Japan",City,2021,10.2
"Sano, Japan",City,2021,10.2
"Koganei, Japan",City,2021,10.2
"Yonago, Japan",City,2021,10.2
"Ta' Xbiex, Malta",City,2021,10.2
"Heer, Netherlands",City,2021,10.2
"Kaiapoi, New Zealand",City,2021,10.2
"Magnitogorsk, Russia",City,2021,10.2
"George, South Africa",City,2021,10.2
"Sevilla, Spain",City,2021,10.2
"Gijon, Spain",City,2021,10.2
"Natahoyo, Spain",City,2021,10.2
"Playa del Ingles, Spain",City,2021,10.2
"Quart de Poblet, Spain",City,2021,10.2
"Frittenden, United Kingdom",City,2021,10.2
"Coachella, USA",City,2021,10.2
"Cobb, USA",City,2021,10.2
"Contra Costa Centre, USA",City,2021,10.2
"Perris, USA",City,2021,10.2
"Potter Valley, USA",City,2021,10.2
"Ridgecrest, USA",City,2021,10.2
"Taft, USA",City,2021,10.2
"Tracy, USA",City,2021,10.2
"Englewood, USA",City,2021,10.2
"Jasper, USA",City,2021,10.2
"Slidell, USA",City,2021,10.2
"Owings Mills, USA",City,2021,10.2
"Binghamton, USA",City,2021,10.2
"McAlester, USA",City,2021,10.2
"Vida, USA",City,2021,10.2
"Hebron, USA",City,2021,10.2
"Athens, USA",City,2021,10.2
"Gatlinburg, USA",City,2021,10.2
"Texarkana, USA",City,2021,10.2
"Brigham City, USA",City,2021,10.2
"Salem, USA",City,2021,10.2
"Spring City, USA",City,2021,10.2
"Sunnyside, USA",City,2021,10.2
"Toppenish, USA",City,2021,10.2
"Hinton, Canada",City,2021,10.1
"Houston, Canada",City,2021,10.1
"Fuding, China",City,2021,10.1
"Zhalantun, China",City,2021,10.1
"Ayia Marina, Cyprus",City,2021,10.1
"Viborg, Denmark",City,2021,10.1
"Albertville, France",City,2021,10.1
"Annecy, France",City,2021,10.1
"Viarmes, France",City,2021,10.1
"Tarbes, France",City,2021,10.1
"Marseille, France",City,2021,10.1
"Saint-Henri, France",City,2021,10.1
"Neuenburg, Germany",City,2021,10.1
"Stuttgart, Germany",City,2021,10.1
"Burghausen, Germany",City,2021,10.1
"Kelheim, Germany",City,2021,10.1
"Neu-Ulm, Germany",City,2021,10.1
"Rostock, Germany",City,2021,10.1
"Wolgast, Germany",City,2021,10.1
"Unna, Germany",City,2021,10.1
"Leipzig, Germany",City,2021,10.1
"Burg (bei Magdeburg), Germany",City,2021,10.1
"Itzehoe, Germany",City,2021,10.1
"Vibo Valentia, Italy",City,2021,10.1
"Maccarese, Italy",City,2021,10.1
"Via Lippia, Italy",City,2021,10.1
"Nisshin, Japan",City,2021,10.1
"Itoshima, Japan",City,2021,10.1
"Sasaguri, Japan",City,2021,10.1
"Shioimachi, Japan",City,2021,10.1
"Yame, Japan",City,2021,10.1
"Mizuho, Japan",City,2021,10.1
"Chikusei, Japan",City,2021,10.1
"Toride, Japan",City,2021,10.1
"Kirishima, Japan",City,2021,10.1
"Terada, Japan",City,2021,10.1
"Goto, Japan",City,2021,10.1
"Iki, Japan",City,2021,10.1
"Nagasaki, Japan",City,2021,10.1
"Kibichūō, Japan",City,2021,10.1
"Hanno, Japan",City,2021,10.1
"Oyama, Japan",City,2021,10.1
"Wakayama, Japan",City,2021,10.1
"Hikari, Japan",City,2021,10.1
"Orahovac, Kosovo",City,2021,10.1
"Tanjong Malim, Malaysia",City,2021,10.1
"Badhoevedorp, Netherlands",City,2021,10.1
"Lillestrom, Norway",City,2021,10.1
"Algeciras, Spain",City,2021,10.1
"Bilbo, Spain",City,2021,10.1
"Gambarogno, Switzerland",City,2021,10.1
"Borehamwood, United Kingdom",City,2021,10.1
"Brinscall, United Kingdom",City,2021,10.1
"El Portal, USA",City,2021,10.1
"Captain Cook, USA",City,2021,10.1
"Ketchum, USA",City,2021,10.1
"Chanute, USA",City,2021,10.1
"Tall Timbers, USA",City,2021,10.1
"Jackson, USA",City,2021,10.1
"West Glacier, USA",City,2021,10.1
"Greenville, USA",City,2021,10.1
"Middle Creek Township, USA",City,2021,10.1
"Lebanon, USA",City,2021,10.1
"Lincoln Beach, USA",City,2021,10.1
"Prineville, USA",City,2021,10.1
"Copper Canyon, USA",City,2021,10.1
"Laredo, USA",City,2021,10.1
"Pasadena, USA",City,2021,10.1
"Prosper, USA",City,2021,10.1
"Silver Summit, USA",City,2021,10.1
"Burke, USA",City,2021,10.1
"Steyr, Austria",City,2021,10.0
"Santa Branca, Brazil",City,2021,10.0
"Montbeliard, France",City,2021,10.0
"Cayenne, France",City,2021,10.0
"Gap, France",City,2021,10.0
"Aschaffenburg, Germany",City,2021,10.0
"Oberaudorf, Germany",City,2021,10.0
"Weiden in der Oberpfalz, Germany",City,2021,10.0
"Hamburg, Germany",City,2021,10.0
"Mönchengladbach, Germany",City,2021,10.0
"Dornbock, Germany",City,2021,10.0
"Blarney, Ireland",City,2021,10.0
"Bormida-Genepro, Italy",City,2021,10.0
"Quiliano, Italy",City,2021,10.0
"Bormio, Italy",City,2021,10.0
"Piamborno, Italy",City,2021,10.0
"Yotsukaido, Japan",City,2021,10.0
"Fukuoka, Japan",City,2021,10.0
"Itami, Japan",City,2021,10.0
"Joso, Japan",City,2021,10.0
"Takanabe, Japan",City,2021,10.0
"Saiki, Japan",City,2021,10.0
"Osaka, Japan",City,2021,10.0
"Ageo, Japan",City,2021,10.0
"Fujimi, Japan",City,2021,10.0
"Breukelen, Netherlands",City,2021,10.0
"Oviedo, Spain",City,2021,10.0
"Laudio, Spain",City,2021,10.0
"Puerto del Rosario, Spain",City,2021,10.0
"Locarno, Switzerland",City,2021,10.0
"Yilan, Taiwan",City,2021,10.0
"Pendlebury, United Kingdom",City,2021,10.0
"Brentwood, USA",City,2021,10.0
"Huron, USA",City,2021,10.0
"Oceanside, USA",City,2021,10.0
"Idaho City, USA",City,2021,10.0
"Plummer, USA",City,2021,10.0
"Alsip, USA",City,2021,10.0
"Des Plaines, USA",City,2021,10.0
"Hammond, USA",City,2021,10.0
"Osage, USA",City,2021,10.0
"Marrero, USA",City,2021,10.0
"Dearborn, USA",City,2021,10.0
"Dillon, USA",City,2021,10.0
"Armonk, USA",City,2021,10.0
"Katonah, USA",City,2021,10.0
"New York City, USA",City,2021,10.0
"Bismarck, USA",City,2021,10.0
"Copan, USA",City,2021,10.0
"Tahlequah, USA",City,2021,10.0
"Allentown, USA",City,2021,10.0
"Flower Mound, USA",City,2021,10.0
"New Ulm, USA",City,2021,10.0
"Daniel, USA",City,2021,10.0
"North Salt Lake, USA",City,2021,10.0
"Hampton, USA",City,2021,10.0
"Mukwonago, USA",City,2021,10.0
"Oupeye, Belgium",City,2021,9.9
"Hazelton, Canada",City,2021,9.9
"Smithers St Josephs, Canada",City,2021,9.9
"Algoma, Canada",City,2021,9.9
"Gatineau, Canada",City,2021,9.9
"Altay, China",City,2021,9.9
"Grenoble, France",City,2021,9.9
"Villefranche-sur-Saone, France",City,2021,9.9
"Saint-Malo, France",City,2021,9.9
"Dax, France",City,2021,9.9
"Nantes, France",City,2021,9.9
"Fos-sur-Mer, France",City,2021,9.9
"Peillon, France",City,2021,9.9
"Konstanz, Germany",City,2021,9.9
"Augsburg, Germany",City,2021,9.9
"Bremerhaven, Germany",City,2021,9.9
"Wiesbaden, Germany",City,2021,9.9
"Köln, Germany",City,2021,9.9
"Wuppertal, Germany",City,2021,9.9
"Chemnitz, Germany",City,2021,9.9
"Borazjan, Iran",City,2021,9.9
"Shirakawa, Japan",City,2021,9.9
"Hiroshima, Japan",City,2021,9.9
"Amagasaki, Japan",City,2021,9.9
"Kagoshima, Japan",City,2021,9.9
"Suzuka, Japan",City,2021,9.9
"Kawatana, Japan",City,2021,9.9
"Ōmura, Japan",City,2021,9.9
"Togitsu, Japan",City,2021,9.9
"Yao, Japan",City,2021,9.9
"Taku, Japan",City,2021,9.9
"Iruma, Japan",City,2021,9.9
"Minano, Japan",City,2021,9.9
"Sakado, Japan",City,2021,9.9
"Sayama, Japan",City,2021,9.9
"Sōka, Japan",City,2021,9.9
"Tsurugashima, Japan",City,2021,9.9
"Sanyoonoda, Japan",City,2021,9.9
"Kuah, Malaysia",City,2021,9.9
"Hongor, Mongolia",City,2021,9.9
"Beverwijk, Netherlands",City,2021,9.9
"Rotterdam, Netherlands",City,2021,9.9
"Algete, Spain",City,2021,9.9
